app_id,name,playtime_hours,last_played,achievements_total,achievements_unlocked,achievements_pct,avg_global_unlock_pct,rarity_floor,has_multiplayer_achievement,hltb_main_hours,hltb_completionist_hours,completionist_ratio,hltb_found
526870,Satisfactory,176.15,1680780104,44,0,0.0,24.561363636363637,2.2,False,106.59,224.04,2.101885730368702,True
531510,Just Shapes & Beats,1.1166666666666667,1539778355,26,3,0.11538461538461539,29.5576923076923,4.8,False,3.33,34.01,10.213213213213212,True
532110,Rusty Lake: Roots,4.783333333333333,1537963659,16,15,0.9375,50.61874999999999,16.6,False,4.03,5.13,1.2729528535980148,True
537110,Angels of Death,9.966666666666667,1628686103,0,0,0.0,0.0,0.0,False,7.08,7.64,1.07909604519774,True
537340,Guts and Glory,0.0,0,30,0,0.0,12.886666666666668,1.9,False,4.79,7.45,1.5553235908141962,True
538590,Sleeping Valley,0.0,0,0,0,0.0,0.0,0.0,False,0.39,0.57,1.4615384615384615,True
552520,Far Cry 5,21.616666666666667,1666960961,72,0,0.0,6.654166666666666,0.1,True,18.34,47.71,2.6014176663031625,True
552590,The Sexy Brutale,6.533333333333333,1502380044,18,18,1.0,37.17777777777778,12.9,False,5.94,8.52,1.4343434343434343,True
555950,Danganronpa Another Episode: Ultra Despair Girls,6.183333333333334,1566988282,35,13,0.37142857142857144,39.23428571428571,4.3,False,16.3,25.62,1.5717791411042945,True
561770,Just Ignore Them,0.9333333333333333,1559319428,33,7,0.21212121212121213,11.65454545454546,5.2,False,2.28,3.74,1.6403508771929827,True
564310,Serious Sam Fusion 2017 (beta),0.0,0,76,0,0.0,10.382894736842104,3.8,True,12.692,12.692,1.0,False
567640,Danganronpa V3: Killing Harmony,79.23333333333333,1720462318,41,17,0.4146341463414634,25.846341463414635,1.2,False,39.36,98.12,2.492886178861789,True
571530,Superdimension Neptune VS Sega Hard Girls,0.0,0,38,0,0.0,24.465789473684207,5.8,False,16.69,36.13,2.164769322947873,True
578080,PUBG: BATTLEGROUNDS,7.4,1523991011,37,3,0.08108108108108109,24.23513513513513,0.7,False,6.179,6.179,1.0,False
578650,The Outer Worlds,23.2,1734296944,68,16,0.23529411764705882,18.79411764705882,0.9,False,13.34,40.68,3.0494752623688157,True
582010,Monster Hunter: World,752.7666666666667,1633789819,100,81,0.81,26.025,0.8,True,46.49,430.54,9.260916326091632,True
589590,Kindergarten,5.716666666666667,1503774305,8,4,0.5,43.3125,19.3,False,3.58,5.83,1.6284916201117319,True
597220,West of Loathing,9.25,1631477477,28,1,0.03571428571428571,16.21785714285714,2.9,False,7.9,20.59,2.6063291139240503,True
600090,The Coma: Recut,4.15,1604519252,0,0,0.0,0.0,0.0,False,4.93,6.8,1.3793103448275863,True
602520,NEKOPARA Vol. 3,10.766666666666667,1753433155,27,27,1.0,52.044444444444444,23.2,False,4.1,6.65,1.6219512195121955,True
602960,Barotrauma,2.95,1574437424,76,7,0.09210526315789473,17.863157894736833,0.2,True,52.12,137.6,2.640061396776669,True
606150,Moonlighter,0.4666666666666667,1566136545,67,0,0.0,14.305970149253731,0.8,False,14.08,29.76,2.1136363636363638,True
608800,Guns of Icarus Alliance,0.0,0,849,0,0.0,1.4775029446407448,0.0,False,1.79,0.0,0.0,True
611790,House Party,1.3666666666666667,1561065973,91,2,0.02197802197802198,6.081318681318682,0.2,False,6.26,20.08,3.207667731629393,True
612880,Wolfenstein II: The New Colossus,0.5833333333333334,1748883184,80,1,0.0125,19.103750000000012,1.2,False,10.75,33.59,3.124651162790698,True
613100,House Flipper,5.95,1590776567,96,2,0.020833333333333332,5.435416666666669,0.2,False,13.16,49.15,3.7348024316109423,True
613830,CHRONO TRIGGER,15.1,1704885143,13,0,0.0,3.9461538461538472,2.4,False,2.1710000000000003,2.1710000000000003,1.0,False
618740,Beat Hazard 2,0.36666666666666664,1668179454,62,4,0.06451612903225806,12.714516129032257,1.2,False,7.32,23.21,3.170765027322404,True
621060,PC Building Simulator,8.083333333333334,1571066014,94,4,0.0425531914893617,8.961702127659573,0.8,False,23.42,93.36,3.9863364645602046,True
635200,Distrust,0.0,0,56,0,0.0,13.050000000000002,1.7,False,4.89,37.31,7.629856850715748,True
637650,FINAL FANTASY XV WINDOWS EDITION,47.4,1627837651,97,46,0.4742268041237113,25.381443298969085,1.1,False,16.199,16.199,1.0,False
638160,Moero Chronicle,4.233333333333333,1643310585,42,13,0.30952380952380953,22.009523809523806,2.3,False,23.79,80.66,3.390500210172341,True
641320,Cooking Simulator,0.9333333333333333,1613042443,302,5,0.016556291390728478,6.263907284768219,0.0,False,8.4,21.57,2.5678571428571426,True
646270,60 Parsecs!,0.0,0,44,0,0.0,21.22954545454546,1.1,False,1.61,20.78,12.906832298136646,True
646570,Slay the Spire,11.8,1613473127,46,12,0.2608695652173913,34.813043478260866,2.7,False,12.32,190.23,15.440746753246753,True
648800,Raft,7.85,1658853979,104,15,0.14423076923076922,24.480769230769226,0.6,True,25.38,69.86,2.7525610717100077,True
654880,Dream Daddy: A Dad Dating Simulator,0.0,0,19,0,0.0,22.673684210526314,0.8,False,4.74,13.51,2.850210970464135,True
667720,Red Faction Guerrilla Re-Mars-tered,0.0,0,57,0,0.0,8.517543859649116,1.3,True,11.05,43.11,3.9013574660633483,True
673880,"Warhammer 40,000: Mechanicus",0.0,0,34,0,0.0,17.80588235294118,1.0,False,18.88,47.31,2.5058262711864407,True
674940,Stick Fight: The Game,0.2833333333333333,1593931998,28,8,0.2857142857142857,44.37857142857143,1.5,False,1.71,8.37,4.894736842105263,True
675010,MudRunner,1.55,1525458767,62,4,0.06451612903225806,11.691935483870965,1.6,True,17.46,42.63,2.441580756013746,True
675260,Batman: The Enemy Within - The Telltale Series,10.433333333333334,1522512554,30,30,1.0,69.4866666666667,60.3,False,10.01,11.02,1.100899100899101,True
690790,DiRT Rally 2.0,1.7166666666666666,1705789753,71,1,0.014084507042253521,7.008450704225353,0.5,False,13.08,132.38,10.120795107033638,True
691450,Misao - 2024 HD Remaster,9.75,1620757581,21,13,0.6190476190476191,55.33809523809524,33.0,False,3.507,3.507,1.0,False
703880,Swords and Soldiers 2 Shawarmageddon,0.0,0,13,0,0.0,10.630769230769232,1.6,True,6.33,0.0,0.0,True
712730,SIMULACRA,6.5,1525298269,24,10,0.4166666666666667,30.24166666666667,5.1,False,4.008,4.008,1.0,False
729040,Borderlands GOTY Enhanced,0.0,0,80,0,0.0,24.876250000000006,2.4,True,20.57,74.04,3.599416626154594,True
733300,My Big Sister,4.166666666666667,1558991424,28,21,0.75,22.675000000000004,11.7,False,3.48,3.61,1.0373563218390804,True
737230,Rising Storm 2: Vietnam CTB Beta,0.0,0,120,0,0.0,0.17500000000000013,0.0,False,20.040000000000003,20.040000000000003,1.0,False
739630,Phasmophobia,34.11666666666667,1652543110,54,0,0.0,16.598148148148148,1.2,True,20.09,133.72,6.656047784967646,True
744190,Rusty Lake Paradise,0.4666666666666667,1537965436,50,9,0.18,47.83400000000002,15.6,False,3.56,4.56,1.2808988764044942,True
747350,Hellblade: Senua's Sacrifice VR Edition,0.0,0,14,0,0.0,9.685714285714287,4.7,False,6.85,8.36,1.2204379562043794,True
765870,Leisure Suit Larry - Wet Dreams Don't Dry,8.433333333333334,1560710541,31,13,0.41935483870967744,38.90645161290324,9.7,False,9.1,10.16,1.1164835164835165,True
778390,Corpse Party: Book of Shadows,2.05,1543439723,33,0,0.0,21.724242424242426,11.5,False,13.41,20.44,1.5242356450410142,True
787480,Phoenix Wright: Ace Attorney Trilogy,163.28333333333333,1764879731,30,15,0.5,24.876666666666665,3.2,False,60.38,72.09,1.193938390195429,True
787860,Farming Simulator 19,12.366666666666667,1681248367,23,3,0.13043478260869565,26.04347826086957,2.6,False,113.38,253.97,2.239989416122773,True
790740,Tick Tock: A Tale for Two,2.3,1628351756,0,0,0.0,0.0,0.0,False,1.96,2.28,1.163265306122449,True
802450,NAIRI: Tower of Shirin,0.0,0,20,0,0.0,38.959999999999994,25.5,False,5.4,6.46,1.1962962962962962,True
803600,Disgaea 5 Complete,24.7,1611433826,51,15,0.29411764705882354,21.466666666666676,1.5,False,52.9,202.25,3.8232514177693764,True
805550,Assetto Corsa Competizione,1.85,1601141086,0,0,0.0,0.0,0.0,False,13.43,336.25,25.03723008190618,True
814380,Sekiro™: Shadows Die Twice,50.7,1770159344,34,34,1.0,35.11176470588234,9.9,False,5.678,5.678,1.0,False
831560,WARRIORS OROCHI 4,12.133333333333333,1540394712,53,25,0.4716981132075472,48.30566037735849,1.9,False,8.851,8.851,1.0,False
849740,Love Esquire,4.3,1576611145,131,12,0.0916030534351145,27.589312977099247,2.1,False,16.38,44.62,2.724053724053724,True
851850,DRAGON BALL Z: KAKAROT,1.2166666666666666,1629643971,42,4,0.09523809523809523,37.62619047619047,5.3,False,7.014,7.014,1.0,False
869880,Cyanide & Happiness - Freakpocalypse (Episode 1),2.183333333333333,1615845655,55,6,0.10909090909090909,25.33818181818181,2.1,True,9.185,9.185,1.0,False
881020,Granblue Fantasy: Relink,5.016666666666667,1756229684,54,15,0.2777777777777778,51.42962962962961,2.0,False,15.57,130.98,8.41233140655106,True
883710,Resident Evil 2,1.5833333333333333,1682436838,44,6,0.13636363636363635,41.24772727272728,4.0,False,8.82,36.55,4.143990929705215,True
888790,Sabbat of the Witch,35.233333333333334,1646058704,20,9,0.45,33.53000000000001,21.9,False,14.23,58.76,4.129304286718201,True
899970,NEKOPARA Extra,0.0,0,13,0,0.0,47.300000000000004,36.2,False,1.19,1.86,1.5630252100840338,True
912370,Mahjong Club,0.6,1558684654,9,1,0.1111111111111111,20.833333333333332,1.9,False,0.0,0.0,1.0,True
930210,HuniePop 2: Double Date,20.85,1616504410,20,4,0.2,8.934999999999999,1.2,False,15.09,28.07,1.8601722995361167,True
942970,Unheard - Voices of Crime,3.7,1677185235,12,7,0.5833333333333334,31.891666666666676,17.3,False,4.1,7.48,1.8243902439024393,True
951940,Almost There: The Platformer,0.0,0,24,0,0.0,10.362500000000002,2.9,False,4.08,10.32,2.5294117647058822,True
960090,Bloons TD 6,7.533333333333333,1631563497,156,11,0.07051282051282051,20.71025641025642,0.1,True,36.42,581.2,15.958264689730917,True
960170,DJMAX RESPECT V,2.65,1687014372,282,5,0.01773049645390071,5.533687943262411,0.0,True,21.38,91.83,4.295135640785781,True
966320,Later Alligator,3.8666666666666667,1622057772,14,1,0.07142857142857142,21.407142857142862,5.9,False,2.58,6.46,2.503875968992248,True
980300,One Finger Death Punch 2,11.416666666666666,1580304775,63,43,0.6825396825396826,23.47777777777778,2.2,False,10.57,26.09,2.468306527909177,True
990080,Hogwarts Legacy,40.43333333333333,1736368658,45,17,0.37777777777777777,26.724444444444444,2.3,False,26.71,72.05,2.697491576188693,True
1004640,FINAL FANTASY TACTICS - The Ivalice Chronicles,58.35,1760345099,50,50,1.0,33.275999999999996,2.4,False,8.35,8.35,1.0,False
1005240,Pixel Puzzles Illustrations & Anime Jigsaw Puzzles,0.0,0,539,0,0.0,12.46660482374775,0.6,False,90.013,90.013,1.0,False
1030830,Mafia II: Definitive Edition,0.0,0,67,0,0.0,26.673134328358206,2.1,False,11.28,36.3,3.2180851063829787,True
1037590,Neptunia Shooter,0.1,1578745498,13,1,0.07692307692307693,12.576923076923077,3.7,False,0.75,9.71,12.946666666666667,True
1047440,DATE A LIVE: Rio Reincarnation,18.883333333333333,1666767594,37,6,0.16216216216216217,10.732432432432432,3.7,False,15.63,51.39,3.287907869481766,True
1058200,Pixel Puzzles Traditional Jigsaw Puzzles,0.0,0,980,0,0.0,9.676632653061228,0.2,False,14.57,319.0,21.894303363074812,True
1076880,Air Marty,1.5166666666666666,1577394017,65,42,0.6461538461538462,55.61846153846153,35.1,False,2.03,2.34,1.1527093596059115,True
1078760,Motorcycle Mechanic Simulator 2021,0.0,0,30,0,0.0,11.973333333333333,1.4,False,20.0,26.42,1.3210000000000002,True
1086940,Baldur's Gate 3,22.2,1706045812,54,5,0.09259259259259259,27.670370370370364,2.6,False,72.85,181.12,2.4862045298558684,True
1091500,Cyberpunk 2077,21.95,1762007071,57,7,0.12280701754385964,23.549122807017536,4.6,False,26.04,108.6,4.170506912442396,True
1101360,Rock of Ages 3: Make & Break,0.0,0,21,0,0.0,12.457142857142859,1.5,True,7.24,13.07,1.8052486187845305,True
1127500,Mini Motorways,1.0166666666666666,1627757094,165,7,0.04242424242424243,19.204848484848473,0.1,False,6.57,45.03,6.853881278538813,True
1150080,Azur Lane: Crosswave,11.883333333333333,1582646729,27,15,0.5555555555555556,31.94444444444444,3.0,False,9.69,29.1,3.0030959752321986,True
1158310,Crusader Kings III,5.166666666666667,1764018312,188,4,0.02127659574468085,5.70425531914894,0.2,False,72.56,585.79,8.073180815876515,True
1171270,TroubleDays,6.5,1689081214,13,13,1.0,67.57692307692308,38.1,False,2.91,4.78,1.6426116838487972,True
1173820,FINAL FANTASY VI,10.583333333333334,1736620880,37,9,0.24324324324324326,30.886486486486497,3.6,False,6.179,6.179,1.0,False
1190000,Car Mechanic Simulator 2021,8.0,1782247062,46,11,0.2391304347826087,23.69565217391305,1.9,False,24.73,106.82,4.3194500606550745,True
1222700,A Way Out,7.166666666666667,1600966679,14,4,0.2857142857142857,15.978571428571428,3.0,True,6.03,7.36,1.220563847429519,True
1231950,The Innsmouth Case,5.366666666666666,1610231250,23,1,0.043478260869565216,6.956521739130435,3.6,False,1.23,8.57,6.967479674796748,True
1233880,Disgaea 4 Complete+,0.05,1630764618,51,1,0.0196078431372549,12.349019607843138,1.1,False,35.72,143.13,4.006998880179172,True
1235140,Yakuza: Like a Dragon,7.95,1680263901,63,4,0.06349206349206349,34.44603174603174,3.5,False,46.11,102.88,2.23118629364563,True
1241510,The Test,0.4166666666666667,1645733937,0,0,0.0,0.0,0.0,False,0.48,0.51,1.0625,True
1245620,ELDEN RING,125.03333333333333,1720711936,42,42,1.0,41.61428571428571,10.4,False,7.014,7.014,1.0,False
1277930,Riddle Joker,6.666666666666667,1672494902,21,3,0.14285714285714285,44.68095238095238,22.1,False,11.74,47.21,4.021294718909711,True
1283190,Neighbours back From Hell,0.0,0,11,0,0.0,42.690909090909095,23.6,False,4.98,6.09,1.2228915662650601,True
1286680,Tiny Tina's Wonderlands,9.283333333333333,1680205398,47,13,0.2765957446808511,31.0531914893617,1.7,False,16.1,52.06,3.233540372670807,True
1322300,Tsugunohi,1.1,1630869255,0,0,0.0,0.0,0.0,False,1.08,4.11,3.805555555555556,True
1389550,Mind Scanners,0.7,1626527223,14,0,0.0,5.499999999999999,2.3,False,4.51,14.65,3.248337028824834,True
1406990,NEKOPARA Vol. 4,6.666666666666667,1760560453,19,12,0.631578947368421,47.2578947368421,22.2,False,5.81,7.64,1.314974182444062,True
1446780,MONSTER HUNTER RISE,173.93333333333334,1729878821,100,32,0.32,15.257999999999996,0.8,True,16.7,16.7,1.0,False
1462040,FINAL FANTASY VII REMAKE INTERGRADE,21.3,1714685116,63,32,0.5079365079365079,34.42857142857143,2.1,False,10.521,10.521,1.0,False
1475810,Ghostwire: Tokyo,0.75,1727205543,66,5,0.07575757575757576,23.099999999999998,1.4,False,11.37,42.04,3.697449428320141,True
1515210,The Past Within,1.2833333333333334,1700937032,24,2,0.08333333333333333,39.266666666666666,11.5,False,1.91,3.84,2.0104712041884816,True
1573720,Agatha Christie - Hercule Poirot: The First Cases,15.483333333333333,1670585306,46,16,0.34782608695652173,46.141304347826086,5.9,False,9.3,11.4,1.2258064516129032,True
1578160,Bots Are Stupid,0.0,0,32,0,0.0,12.284375000000004,1.7,False,6.45,8.5,1.317829457364341,True
1623730,Palworld,13.45,1707302288,57,5,0.08771929824561403,17.236842105263147,0.5,False,41.84,93.21,2.2277724665391965,True
1627720,Lies of P,57.1,1778434135,53,53,1.0,38.562264150943385,5.6,False,28.35,58.42,2.0606701940035275,True
1671210,DELTARUNE,0.3,1750840050,0,0,0.0,0.0,0.0,False,0.0,0.0,1.0,False
1687950,Persona 5 Royal,0.5666666666666667,1689087778,53,0,0.0,39.662264150943386,8.2,False,101.24,140.35,1.386309758988542,True
1716740,Starfield,5.316666666666666,1696227368,82,3,0.036585365853658534,18.187804878048773,0.1,False,23.9,150.73,6.306694560669456,True
1720850,A=B,6.716666666666667,1691753169,18,3,0.16666666666666666,14.711111111111112,3.0,False,7.22,43.0,5.955678670360111,True
1794680,Vampire Survivors,1.4166666666666667,1676643182,243,17,0.06995884773662552,33.56378600823043,1.4,True,15.08,53.06,3.5185676392572947,True
1798010,Mega Man Battle Network Legacy Collection Vol. 1,5.283333333333333,1696417198,56,2,0.03571428571428571,14.616071428571425,2.0,False,39.06,106.46,2.7255504352278543,True
1798020,Mega Man Battle Network Legacy Collection Vol. 2,0.0,0,47,0,0.0,11.704255319148942,2.0,False,61.54,157.5,2.5593110172245694,True
1801110,BOKURA,3.1,1709308054,14,5,0.35714285714285715,47.72142857142857,11.4,False,4.22,6.6,1.5639810426540284,True
1817190,Marvel's Spider-Man: Miles Morales,15.466666666666667,1670968933,50,30,0.6,40.08,7.1,True,7.78,18.53,2.3817480719794344,True
1859280,7 Days to End with You,0.65,1744555333,0,0,0.0,0.0,0.0,False,3.45,5.21,1.5101449275362318,True
1879330,WARRIORS OROCHI 3 Ultimate Definitive Edition,5.016666666666667,1732828836,44,3,0.06818181818181818,20.709090909090907,1.0,False,0.0,85.6,1.0,True
1903340,Clair Obscur: Expedition 33,42.733333333333334,1781969081,55,36,0.6545454545454545,44.61454545454544,10.1,False,29.24,68.33,2.3368673050615594,True
1904790,Agatha Christie - Murder on the Orient Express,10.233333333333333,1704009011,27,11,0.4074074074074074,38.33333333333332,4.1,False,4.509,4.509,1.0,False
1920490,The Outer Worlds: Spacer's Choice Edition,0.0,0,68,0,0.0,17.43088235294119,1.5,False,17.64,60.75,3.443877551020408,True
1921780,The Sushi Spinnery,0.21666666666666667,1653417943,6,0,0.0,28.916666666666668,13.8,False,14.16,20.75,1.4653954802259888,True
1967430,Ghost Trick: Phantom Detective,17.966666666666665,1696136733,30,30,1.0,45.080000000000005,10.1,False,12.07,13.28,1.100248550124275,True
2062550,hololive ERROR,1.0166666666666666,1663356615,0,0,0.0,0.0,0.0,False,0.97,3.5,3.6082474226804124,True
2072840,Word Factori,0.23333333333333334,1692471615,31,4,0.12903225806451613,34.36451612903226,4.4,False,3.25,6.77,2.083076923076923,True
2149010,Little Nightmares Enhanced Edition,0.0,0,22,0,0.0,13.150000000000004,2.7,False,3.57,9.1,2.549019607843137,True
2169200,Sniper Elite: Resistance,3.316666666666667,1782059219,70,5,0.07142857142857142,29.027142857142863,1.3,True,9.0,28.45,3.161111111111111,True
2183900,"Warhammer 40,000: Space Marine 2",11.566666666666666,1738702635,50,15,0.3,30.55999999999999,0.9,True,9.45,63.76,6.747089947089948,True
2215430,Ghost of Tsushima DIRECTOR'S CUT,19.633333333333333,1742334500,77,14,0.18181818181818182,28.73896103896104,2.0,True,25.12,62.43,2.4852707006369426,True
2246340,Monster Hunter Wilds,39.05,1777147942,50,25,0.5,48.157999999999966,4.0,True,17.99,113.63,6.316286826014453,True
2286780,Aeruta,24.8,1771022675,65,65,1.0,40.22153846153847,9.1,False,14.46,28.56,1.975103734439834,True
2358720,Black Myth: Wukong,3.65,1753820322,81,9,0.1111111111111111,50.28395061728394,12.6,False,37.83,67.46,1.783240814168649,True
2454960,The Great Villainess: Strategy of Lily,24.366666666666667,1761244777,32,32,1.0,50.09375,7.2,False,15.0,29.7,1.98,True
2623190,The Elder Scrolls IV: Oblivion Remastered,3.1,1747769554,60,1,0.016666666666666666,16.865000000000002,3.9,False,17.39,93.52,5.377803335250143,True
2679460,Metaphor: ReFantazio,14.283333333333333,1772184327,44,9,0.20454545454545456,40.92727272727272,3.0,False,65.29,108.77,1.6659519068770101,True
2689930,"Detective Instinct: Farewell, My Beloved",9.433333333333334,1766865863,15,3,0.2,39.54666666666667,12.9,False,5.42,6.16,1.1365313653136533,True
3061810,Like a Dragon: Pirate Yakuza in Hawaii,31.116666666666667,1751482773,62,37,0.5967741935483871,45.59516129032257,11.4,False,17.19,43.9,2.553810354857475,True
3065170,Monster Hunter Wilds Beta test,4.55,1739039895,0,0,0.0,0.0,0.0,False,0.0,0.0,1.0,False
3101040,Magical Girl Witch Trials,51.03333333333333,1757751820,0,0,0.0,0.0,0.0,False,26.13,53.17,2.0348258706467663,True
3240220,Grand Theft Auto V Enhanced,0.0,0,77,0,0.0,13.823376623376621,2.6,True,32.05,88.78,2.770046801872075,True
3357650,PRAGMATA,5.583333333333333,1781876434,35,16,0.45714285714285713,51.09714285714286,3.6,False,5.845000000000001,5.845000000000001,1.0,False
3489700,Stellar Blade™,45.3,1750523706,45,45,1.0,37.95333333333334,8.4,False,7.515000000000001,7.515000000000001,1.0,False
4197610,Librarian: Tidy Up the Arcane Library!,19.966666666666665,1781384833,12,12,1.0,52.45833333333334,10.1,False,4.82,21.29,4.4170124481327795,True
